id,term,normalized,preferred_term,entry_terms,acronyms,departments,canonical_skill_ids,mesh_id,is_official_mesh_record,official_sync_required,priority,active,source,source_url,kind
meshlocal_cfb46469f2dff646,Pulmonic Stenosis (Pulmonary Stenosis),pulmonic stenosis pulmonary stenosis,Pulmonic Stenosis (Pulmonary Stenosis),,,Cardiology | Respiratory medicine / Pulmonology,skill_cfb46469f2dff646,,False,True,60,True,eSupraLife clinical vocabulary; NLM MeSH enrichment target,https://www.nlm.nih.gov/mesh/,mesh_enrichment_candidate
meshlocal_b88964da323b2f44,Pulmonic Valvular Stenosis,pulmonic valvular stenosis,Pulmonic Valvular Stenosis,,,Cardiology | Emergency medicine,skill_b88964da323b2f44,,False,True,60,True,eSupraLife clinical vocabulary; NLM MeSH enrichment target,https://www.nlm.nih.gov/mesh/,mesh_enrichment_candidate
meshlocal_79039af9376aa33a,Pulmonology,pulmonology,Pulmonology,,,Intensive Crtical Care | Pediatrics Medicine,skill_79039af9376aa33a,,False,True,60,True,eSupraLife clinical vocabulary; NLM MeSH enrichment target,https://www.nlm.nih.gov/mesh/,mesh_enrichment_candidate
meshlocal_c149489c93aca09a,Pulse Oximetry,pulse oximetry,Pulse Oximetry,,,Respiratory medicine / Pulmonology,skill_c149489c93aca09a,,False,True,60,True,eSupraLife clinical vocabulary; NLM MeSH enrichment target,https://www.nlm.nih.gov/mesh/,mesh_enrichment_candidate
meshlocal_92ca7563172f7f73,Pulseless Electrical Activity,pulseless electrical activity,Pulseless Electrical Activity,,,Cardiology | Emergency medicine,skill_92ca7563172f7f73,,False,True,60,True,eSupraLife clinical vocabulary; NLM MeSH enrichment target,https://www.nlm.nih.gov/mesh/,mesh_enrichment_candidate
meshlocal_4fb4d870d6b972c0,Punctoplasty,punctoplasty,Punctoplasty,,,Ophthalmology,skill_4fb4d870d6b972c0,,False,True,60,True,eSupraLife clinical vocabulary; NLM MeSH enrichment target,https://www.nlm.nih.gov/mesh/,mesh_enrichment_candidate
meshlocal_1fefe45d763931a4,Pupil,pupil,Pupil,,,Ophthalmology,skill_1fefe45d763931a4,,False,True,60,True,eSupraLife clinical vocabulary; NLM MeSH enrichment target,https://www.nlm.nih.gov/mesh/,mesh_enrichment_candidate
meshlocal_5812bbf1b61c82b9,Pure B-Cell Disorders,pure b-cell disorders,Pure B-Cell Disorders,,,Haematology,skill_57f70d47df75fc84,,False,True,60,True,eSupraLife clinical vocabulary; NLM MeSH enrichment target,https://www.nlm.nih.gov/mesh/,mesh_enrichment_candidate
meshlocal_11999df00402bdd0,Pure Red Cell Aplasia,pure red cell aplasia,Pure Red Cell Aplasia,,,Haematology,skill_11999df00402bdd0,,False,True,60,True,eSupraLife clinical vocabulary; NLM MeSH enrichment target,https://www.nlm.nih.gov/mesh/,mesh_enrichment_candidate
meshlocal_838cceb05953b603,Purine Nucleoside Phosphorylase Deficiency,purine nucleoside phosphorylase deficiency,Purine Nucleoside Phosphorylase Deficiency,,,Pediatrics Medicine,skill_838cceb05953b603,,False,True,60,True,eSupraLife clinical vocabulary; NLM MeSH enrichment target,https://www.nlm.nih.gov/mesh/,mesh_enrichment_candidate
meshlocal_d079ac3c18ec7f7f,Purpura Fulminans,purpura fulminans,Purpura Fulminans,,,Plastic surgery,skill_d079ac3c18ec7f7f,,False,True,60,True,eSupraLife clinical vocabulary; NLM MeSH enrichment target,https://www.nlm.nih.gov/mesh/,mesh_enrichment_candidate
meshlocal_e535cc2cfc137f40,Purtscher Retinopathy and Purtscher-like Retinopathy,purtscher retinopathy and purtscher-like retinopathy,Purtscher Retinopathy and Purtscher-like Retinopathy,,,Ophthalmology,skill_18c56afd02be1b1b,,False,True,60,True,eSupraLife clinical vocabulary; NLM MeSH enrichment target,https://www.nlm.nih.gov/mesh/,mesh_enrichment_candidate
meshlocal_7ec350a842cd4bc3,Pustular Psoriasis,pustular psoriasis,Pustular Psoriasis,,,Dermatology | Infectious diseases,skill_7ec350a842cd4bc3,,False,True,60,True,eSupraLife clinical vocabulary; NLM MeSH enrichment target,https://www.nlm.nih.gov/mesh/,mesh_enrichment_candidate
meshlocal_0ec9ff37fec5c933,Putti-Platt Procedure,putti-platt procedure,Putti-Platt Procedure,,,Orthopaedic surgery,skill_776791edace6b6a8,,False,True,60,True,eSupraLife clinical vocabulary; NLM MeSH enrichment target,https://www.nlm.nih.gov/mesh/,mesh_enrichment_candidate
meshlocal_ea9aae37509a9998,Pyelolithotomy,pyelolithotomy,Pyelolithotomy,,,Urology,skill_ea9aae37509a9998,,False,True,60,True,eSupraLife clinical vocabulary; NLM MeSH enrichment target,https://www.nlm.nih.gov/mesh/,mesh_enrichment_candidate
meshlocal_14417b8c28578edd,Pyelonephritis Empiric Therapy,pyelonephritis empiric therapy,Pyelonephritis Empiric Therapy,,,Nephrology Renal medicine,skill_14417b8c28578edd,,False,True,60,True,eSupraLife clinical vocabulary; NLM MeSH enrichment target,https://www.nlm.nih.gov/mesh/,mesh_enrichment_candidate
meshlocal_f6a5ad4a5cfe09c2,Pyelonephritis Organism-Specific Therapy,pyelonephritis organism-specific therapy,Pyelonephritis Organism-Specific Therapy,,,Nephrology Renal medicine,skill_3ad4a18f68891225,,False,True,60,True,eSupraLife clinical vocabulary; NLM MeSH enrichment target,https://www.nlm.nih.gov/mesh/,mesh_enrichment_candidate
meshlocal_c90d271f3bc1fd3a,Pyeloplasty,pyeloplasty,Pyeloplasty,,,Urology,skill_c90d271f3bc1fd3a,,False,True,60,True,eSupraLife clinical vocabulary; NLM MeSH enrichment target,https://www.nlm.nih.gov/mesh/,mesh_enrichment_candidate
meshlocal_78f5da3ede83042c,Pyloroplasty,pyloroplasty,Pyloroplasty,,,Gastrointestinal Surgery,skill_78f5da3ede83042c,,False,True,60,True,eSupraLife clinical vocabulary; NLM MeSH enrichment target,https://www.nlm.nih.gov/mesh/,mesh_enrichment_candidate
meshlocal_ae9ba11a3c64164b,Pylorus-Preserving Pancreaticoduodenectomy (Whipple Procedure),pylorus-preserving pancreaticoduodenectomy whipple procedure,Pylorus-Preserving Pancreaticoduodenectomy (Whipple Procedure),,,Gastrointestinal Surgery,skill_698b2f7c2f29b216,,False,True,60,True,eSupraLife clinical vocabulary; NLM MeSH enrichment target,https://www.nlm.nih.gov/mesh/,mesh_enrichment_candidate
meshlocal_801e2761278e41c6,Pyoderma Gangrenosum,pyoderma gangrenosum,Pyoderma Gangrenosum,,,Dermatology | Emergency medicine,skill_801e2761278e41c6,,False,True,60,True,eSupraLife clinical vocabulary; NLM MeSH enrichment target,https://www.nlm.nih.gov/mesh/,mesh_enrichment_candidate
meshlocal_2a05d17527a5d689,Pyoderma Vegetans,pyoderma vegetans,Pyoderma Vegetans,,,Dermatology | Infectious diseases,skill_2a05d17527a5d689,,False,True,60,True,eSupraLife clinical vocabulary; NLM MeSH enrichment target,https://www.nlm.nih.gov/mesh/,mesh_enrichment_candidate
meshlocal_08c6d753d156e242,Pyogenic Granuloma (Lobular Capillary Hemangioma),pyogenic granuloma lobular capillary hemangioma,Pyogenic Granuloma (Lobular Capillary Hemangioma),,,Dermatology | Vascular and endovascular surgery,skill_08c6d753d156e242,,False,True,60,True,eSupraLife clinical vocabulary; NLM MeSH enrichment target,https://www.nlm.nih.gov/mesh/,mesh_enrichment_candidate
meshlocal_5be8d694c5a6d6e1,Pyonephrosis,pyonephrosis,Pyonephrosis,,,Infectious diseases | Urology,skill_5be8d694c5a6d6e1,,False,True,60,True,eSupraLife clinical vocabulary; NLM MeSH enrichment target,https://www.nlm.nih.gov/mesh/,mesh_enrichment_candidate
meshlocal_c226bd03943cc088,Pyridoxine Deficiency,pyridoxine deficiency,Pyridoxine Deficiency,,,Endocrinology and diabetes mellitus,skill_c226bd03943cc088,,False,True,60,True,eSupraLife clinical vocabulary; NLM MeSH enrichment target,https://www.nlm.nih.gov/mesh/,mesh_enrichment_candidate
meshlocal_9c5eab1dd80272e1,Pyruvate Carboxylase Deficiency,pyruvate carboxylase deficiency,Pyruvate Carboxylase Deficiency,,,Endocrinology and diabetes mellitus,skill_9c5eab1dd80272e1,,False,True,60,True,eSupraLife clinical vocabulary; NLM MeSH enrichment target,https://www.nlm.nih.gov/mesh/,mesh_enrichment_candidate
meshlocal_f9397e45e7ca0296,Pyruvate Dehydrogenase Deficiency (PDCD),pyruvate dehydrogenase deficiency pdcd,Pyruvate Dehydrogenase Deficiency (PDCD),PDCD,PDCD,Pediatrics Medicine,skill_f9397e45e7ca0296,,False,True,60,True,eSupraLife clinical vocabulary; NLM MeSH enrichment target,https://www.nlm.nih.gov/mesh/,mesh_enrichment_candidate
meshlocal_df566c5784278eb2,Pyruvate Kinase Deficiency,pyruvate kinase deficiency,Pyruvate Kinase Deficiency,,,Endocrinology and diabetes mellitus,skill_df566c5784278eb2,,False,True,60,True,eSupraLife clinical vocabulary; NLM MeSH enrichment target,https://www.nlm.nih.gov/mesh/,mesh_enrichment_candidate
meshlocal_2e0a8049ac591a52,Q Fever,q fever,Q Fever,,,Infectious diseases,skill_2e0a8049ac591a52,,False,True,60,True,eSupraLife clinical vocabulary; NLM MeSH enrichment target,https://www.nlm.nih.gov/mesh/,mesh_enrichment_candidate
meshlocal_402c656c14254cb9,Quadriceps Injury,quadriceps injury,Quadriceps Injury,,,Sports Medicine,skill_402c656c14254cb9,,False,True,60,True,eSupraLife clinical vocabulary; NLM MeSH enrichment target,https://www.nlm.nih.gov/mesh/,mesh_enrichment_candidate
meshlocal_bb56f6e67634c7b7,Quadriceps Tendon Rupture,quadriceps tendon rupture,Quadriceps Tendon Rupture,,,Orthopaedic surgery,skill_bb56f6e67634c7b7,,False,True,60,True,eSupraLife clinical vocabulary; NLM MeSH enrichment target,https://www.nlm.nih.gov/mesh/,mesh_enrichment_candidate
meshlocal_7d211dd1a1535cb8,Qualitative vs. Quantitative Research,qualitative vs. quantitative research,Qualitative vs. Quantitative Research,,,Public health medicine,skill_33cdafc27407f226,,False,True,60,True,eSupraLife clinical vocabulary; NLM MeSH enrichment target,https://www.nlm.nih.gov/mesh/,mesh_enrichment_candidate
meshlocal_065235411aa526f1,Quality and Outcome Measures for Rehabilitation Programs,quality and outcome measures for rehabilitation programs,Quality and Outcome Measures for Rehabilitation Programs,,,Rehabilitation,skill_065235411aa526f1,,False,True,60,True,eSupraLife clinical vocabulary; NLM MeSH enrichment target,https://www.nlm.nih.gov/mesh/,mesh_enrichment_candidate
meshlocal_0486b30209a70708,Quality Assurance in Radiation Oncology,quality assurance in radiation oncology,Quality Assurance in Radiation Oncology,,,Radiotherapy,skill_0486b30209a70708,,False,True,60,True,eSupraLife clinical vocabulary; NLM MeSH enrichment target,https://www.nlm.nih.gov/mesh/,mesh_enrichment_candidate
meshlocal_65caa6ff4f4f0377,Quality Assurance in Treatment Planning,quality assurance in treatment planning,Quality Assurance in Treatment Planning,,,Radiotherapy,skill_65caa6ff4f4f0377,,False,True,60,True,eSupraLife clinical vocabulary; NLM MeSH enrichment target,https://www.nlm.nih.gov/mesh/,mesh_enrichment_candidate
meshlocal_f22db4db249d3bde,Quality Improvement in Pediatric Cardiology,quality improvement in pediatric cardiology,Quality Improvement in Pediatric Cardiology,,,Paediatric cardiology,skill_f22db4db249d3bde,,False,True,60,True,eSupraLife clinical vocabulary; NLM MeSH enrichment target,https://www.nlm.nih.gov/mesh/,mesh_enrichment_candidate
meshlocal_e9072b6162298a5a,Quality of Life and Nutritional Interventions,quality of life and nutritional interventions,Quality of Life and Nutritional Interventions,,,Nutritionist,skill_e9072b6162298a5a,,False,True,60,True,eSupraLife clinical vocabulary; NLM MeSH enrichment target,https://www.nlm.nih.gov/mesh/,mesh_enrichment_candidate
meshlocal_ab7f48db4737acef,Quality of Life Considerations,quality of life considerations,Quality of Life Considerations,,,Public health medicine,skill_ab7f48db4737acef,,False,True,60,True,eSupraLife clinical vocabulary; NLM MeSH enrichment target,https://www.nlm.nih.gov/mesh/,mesh_enrichment_candidate
meshlocal_736e317e95f66b94,Quantitative EEG Analysis and Brain Mapping,quantitative eeg analysis and brain mapping,Quantitative EEG Analysis and Brain Mapping,EEG | electroencephalogram | electroencephalography,EEG,Neurophysiology,skill_736e317e95f66b94,,False,True,60,True,eSupraLife clinical vocabulary; NLM MeSH enrichment target,https://www.nlm.nih.gov/mesh/,mesh_enrichment_candidate
meshlocal_57c1dfb9e001d47b,Quantitative Sensory Testing (QST),quantitative sensory testing qst,Quantitative Sensory Testing (QST),QST,QST,Neurophysiology,skill_57c1dfb9e001d47b,,False,True,60,True,eSupraLife clinical vocabulary; NLM MeSH enrichment target,https://www.nlm.nih.gov/mesh/,mesh_enrichment_candidate
meshlocal_6b46f37181d2f509,Quantitative Sudomotor Axon Reflex Test (QSART),quantitative sudomotor axon reflex test qsart,Quantitative Sudomotor Axon Reflex Test (QSART),QSART,QSART,Neurophysiology,skill_6b46f37181d2f509,,False,True,60,True,eSupraLife clinical vocabulary; NLM MeSH enrichment target,https://www.nlm.nih.gov/mesh/,mesh_enrichment_candidate
meshlocal_933688b4732c2ba6,Quinolizidine and Isoquinoline Poisoning,quinolizidine and isoquinoline poisoning,Quinolizidine and Isoquinoline Poisoning,,,Emergency medicine | Intensive Crtical Care,skill_933688b4732c2ba6,,False,True,60,True,eSupraLife clinical vocabulary; NLM MeSH enrichment target,https://www.nlm.nih.gov/mesh/,mesh_enrichment_candidate
meshlocal_5bf387f1fa5c7044,Rabies,rabies,Rabies,,,Infectious diseases | Neurology,skill_5bf387f1fa5c7044,,False,True,60,True,eSupraLife clinical vocabulary; NLM MeSH enrichment target,https://www.nlm.nih.gov/mesh/,mesh_enrichment_candidate
meshlocal_2acd9541a801ca8a,Radial Artery Sheath Insertion,radial artery sheath insertion,Radial Artery Sheath Insertion,,,Vascular and endovascular surgery,skill_2acd9541a801ca8a,,False,True,60,True,eSupraLife clinical vocabulary; NLM MeSH enrichment target,https://www.nlm.nih.gov/mesh/,mesh_enrichment_candidate
meshlocal_84d2f4f7d17b3216,Radial Clubhand,radial clubhand,Radial Clubhand,,,Orthopaedic surgery,skill_84d2f4f7d17b3216,,False,True,60,True,eSupraLife clinical vocabulary; NLM MeSH enrichment target,https://www.nlm.nih.gov/mesh/,mesh_enrichment_candidate
meshlocal_273da5d3030f55ed,Radial Forearm Tissue Transfer,radial forearm tissue transfer,Radial Forearm Tissue Transfer,,,Medical Aesthetics | Plastic surgery,skill_273da5d3030f55ed,,False,True,60,True,eSupraLife clinical vocabulary; NLM MeSH enrichment target,https://www.nlm.nih.gov/mesh/,mesh_enrichment_candidate
meshlocal_67e3f1308a1d6abf,Radial Gutter Splinting,radial gutter splinting,Radial Gutter Splinting,,,Orthopaedic surgery,skill_67e3f1308a1d6abf,,False,True,60,True,eSupraLife clinical vocabulary; NLM MeSH enrichment target,https://www.nlm.nih.gov/mesh/,mesh_enrichment_candidate
meshlocal_3da290efc61b7e6f,Radial Head Fractures and Dislocations,radial head fractures and dislocations,Radial Head Fractures and Dislocations,,,Emergency medicine | Orthopaedic surgery,skill_3da290efc61b7e6f,,False,True,60,True,eSupraLife clinical vocabulary; NLM MeSH enrichment target,https://www.nlm.nih.gov/mesh/,mesh_enrichment_candidate
meshlocal_764de2214cc81a08,Radial Keratotomy for Myopia Correction,radial keratotomy for myopia correction,Radial Keratotomy for Myopia Correction,,,Ophthalmology,skill_764de2214cc81a08,,False,True,60,True,eSupraLife clinical vocabulary; NLM MeSH enrichment target,https://www.nlm.nih.gov/mesh/,mesh_enrichment_candidate
meshlocal_65b8ae481836bd7b,Radial Mononeuropathy,radial mononeuropathy,Radial Mononeuropathy,,,Neurology | Orthopaedic surgery,skill_65b8ae481836bd7b,,False,True,60,True,eSupraLife clinical vocabulary; NLM MeSH enrichment target,https://www.nlm.nih.gov/mesh/,mesh_enrichment_candidate
meshlocal_cd302fc99912d1a6,Radial Nerve Block,radial nerve block,Radial Nerve Block,,,Anesthesiology,skill_cd302fc99912d1a6,,False,True,60,True,eSupraLife clinical vocabulary; NLM MeSH enrichment target,https://www.nlm.nih.gov/mesh/,mesh_enrichment_candidate
meshlocal_d0fda4877f224bb7,Radial Nerve Entrapment,radial nerve entrapment,Radial Nerve Entrapment,,,Orthopaedic surgery | Vascular and endovascular surgery,skill_d0fda4877f224bb7,,False,True,60,True,eSupraLife clinical vocabulary; NLM MeSH enrichment target,https://www.nlm.nih.gov/mesh/,mesh_enrichment_candidate
meshlocal_b8b2949fdd2265ae,Radiation and Chemotherapy in Oral Medicine,radiation and chemotherapy in oral medicine,Radiation and Chemotherapy in Oral Medicine,,,Oral medicine,skill_b8b2949fdd2265ae,,False,True,60,True,eSupraLife clinical vocabulary; NLM MeSH enrichment target,https://www.nlm.nih.gov/mesh/,mesh_enrichment_candidate
meshlocal_3ec000add67c8411,Radiation Cystitis,radiation cystitis,Radiation Cystitis,,,Urology,skill_3ec000add67c8411,,False,True,60,True,eSupraLife clinical vocabulary; NLM MeSH enrichment target,https://www.nlm.nih.gov/mesh/,mesh_enrichment_candidate
meshlocal_4deac3c8fb9e4dbf,Radiation Enteritis and Proctitis,radiation enteritis and proctitis,Radiation Enteritis and Proctitis,,,Gastro-enterology | General surgery,skill_4deac3c8fb9e4dbf,,False,True,60,True,eSupraLife clinical vocabulary; NLM MeSH enrichment target,https://www.nlm.nih.gov/mesh/,mesh_enrichment_candidate
meshlocal_38d4dfad01f059ea,Radiation Injury: Microscopic Features,radiation injury microscopic features,Radiation Injury: Microscopic Features,,,Forensic histopathology,skill_38d4dfad01f059ea,,False,True,60,True,eSupraLife clinical vocabulary; NLM MeSH enrichment target,https://www.nlm.nih.gov/mesh/,mesh_enrichment_candidate
meshlocal_0da2436e32b62e49,Radiation Necrosis,radiation necrosis,Radiation Necrosis,,,Neurology | Oncology,skill_0da2436e32b62e49,,False,True,60,True,eSupraLife clinical vocabulary; NLM MeSH enrichment target,https://www.nlm.nih.gov/mesh/,mesh_enrichment_candidate
meshlocal_8056df7ff5e18521,Radiation Nephropathy,radiation nephropathy,Radiation Nephropathy,,,Emergency medicine | Nephrology Renal medicine,skill_8056df7ff5e18521,,False,True,60,True,eSupraLife clinical vocabulary; NLM MeSH enrichment target,https://www.nlm.nih.gov/mesh/,mesh_enrichment_candidate
